_r,_RAJ2000,_DEJ2000,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP
36.6598,132.6133016233719,11.2252947956222,0.0926,0.135,-0.021,17.643469,18.001822,17.108244,0.893578,0.358353,0.535225
36.6603,132.2994143794759,11.4711140512023,5.7005,-33.158,-2.134,15.238092,16.67559,14.06691,2.608681,1.437498,1.171183
36.6624,132.7092004919291,12.4005276607591,1.9471,-12.666,-17.976,12.101649,12.365701,11.681747,0.683953,0.264051,0.419902
36.6625,133.3404495196571,12.1451559826264,0.3545,-4.263,1.736,15.537621,15.792602,15.112494,0.680107,0.254981,0.425126
36.6637,132.7960174697725,11.1896198259762,0.1673,-4.22,-4.651,17.854126,18.3934,17.167397,1.226004,0.539274,0.686729
36.6671,133.4463377048043,11.8607619005664,1.2038,-10.838,-3.152,16.387348,17.016432,15.629299,1.387133,0.629084,0.758049
36.6697,133.3788246271044,12.0827187219571,,,,21.195665,20.761845,20.144058,0.617786,-0.433821,1.051607
36.6744,133.1508624749347,12.3219191649709,3.0372,-0.544,-71.957,19.547201,20.927341,18.31554,2.611801,1.38014,1.231661
36.6769,132.5391445028951,11.2566984342766,0.5066,-11.412,-2.474,19.701727,20.78567,18.49868,2.286989,1.083942,1.203047
36.6774,132.2012545323047,11.7715813841991,1.1474,-7.69,0.315,19.387323,20.59674,18.187819,2.408922,1.209417,1.199505
36.6775,133.3485635980514,11.4672143922029,1.1809,-10.757,-2.888,16.182549,16.744846,15.471527,1.273319,0.562298,0.711021
36.6805,133.2212548280431,11.3277141516081,1.3377,-10.502,-3.184,19.32483,20.487717,18.165272,2.322445,1.162888,1.159557
36.6809,132.7562092459603,12.4078366027736,3.5833,19.901,-42.689,18.458769,19.903711,17.279016,2.624695,1.444943,1.179752
36.6847,132.4743705763026,11.2942231249383,,,,21.551683,20.942074,19.14586,1.796213,-0.60961,2.405823
36.6866,132.2258745644204,11.6276999553829,0.7859,-3.478,-1.189,17.366926,18.008797,16.602383,1.406414,0.641871,0.764544
36.6896,132.5605996224849,11.2460994159234,,,,21.149046,20.10305,19.433538,0.669512,-1.045996,1.715507
36.6916,132.2440400747218,12.0254900271322,0.7533,1.268,-3.074,14.93326,15.208222,14.494597,0.713625,0.274962,0.438663
36.6957,133.3509892102988,11.470327060711,2.9162,-3.177,10.923,20.535543,21.264442,19.311003,1.95344,0.728899,1.224541
36.6985,132.9808781536714,12.3923703677738,-0.3116,-7.671,-3.417,19.81718,20.684433,18.756775,1.927658,0.867252,1.060406
36.7013,132.2199703872398,11.9536203124751,0.8103,-1.291,0.484,19.561352,20.556004,18.584642,1.971361,0.994652,0.976709
36.702,133.1366088181722,12.3304213768675,0.9879,-0.938,-5.288,20.48399,20.81158,19.475248,1.336332,0.327591,1.008741
36.7051,132.2768250959995,11.5067324040124,,,,20.985403,21.257524,20.44881,0.808714,0.272121,0.536593
36.7064,133.363302856838,11.489652876302,0.6024,-1.522,1.848,20.042007,21.003464,18.90291,2.100554,0.961456,1.139097
36.7084,133.3787939462265,12.0841673088188,,,,20.703318,19.609192,18.021854,1.587338,-1.094126,2.681463
36.7099,132.9121133629022,11.1941597159528,1.1634,-10.914,-2.917,13.480872,13.772065,13.028606,0.743459,0.291193,0.452266
36.7104,133.2693960702075,11.3700770098364,1.3713,-1.65,0.532,20.164455,20.642923,19.497007,1.145916,0.478468,0.667448
36.7124,133.1780526430976,12.3051513955071,,,,20.965868,20.128042,18.350136,1.777906,-0.837826,2.615732
36.714,132.3412640231872,11.4128422705406,-0.7043,-0.227,-0.524,20.42314,20.567572,20.023582,0.543989,0.144432,0.399557
36.7185,133.0792227654704,11.2410170015425,,,,21.138557,21.075428,19.93541,1.140019,-0.063129,1.203148
36.7221,132.6475092480256,11.2131962868875,,,,20.960556,19.161837,17.512386,1.64945,-1.798719,3.44817
36.7253,133.4374860082845,11.6772997333211,-0.0899,-3.297,-3.099,20.2928,21.527374,19.148376,2.378998,1.234573,1.144424
36.728,132.3576152357334,11.3936879745246,0.1533,0.542,-0.19,19.869425,20.086283,19.560478,0.525805,0.216858,0.308947
36.7291,133.3359330754481,11.4475098110426,0.7181,4.457,-2.305,16.74288,17.178102,16.149794,1.028309,0.435223,0.593086
36.7322,132.3465995583156,11.4060506829412,1.1533,1.065,1.844,16.188972,16.696636,15.524734,1.171903,0.507664,0.664239
36.7337,133.4452094013473,11.8797389535406,0.4288,0.018,-1.356,17.349712,17.90028,16.655123,1.245157,0.550568,0.69459
36.7341,133.4348223946249,11.6646534819933,0.6958,1.303,0.709,17.929693,18.546835,17.209858,1.336977,0.617142,0.719835
36.738,132.8493477352756,12.411855843662,0.5016,0.648,-4.392,18.927053,19.638582,18.172802,1.46578,0.711529,0.754251
36.7384,132.2348540366879,11.5975973879127,,,,20.187838,18.616192,17.528131,1.08806,-1.571646,2.659706
36.7411,132.5994617158342,12.3712597496606,,,,20.987942,21.591963,20.284025,1.307938,0.604021,0.703917
36.7436,132.361419439102,11.3891919547818,1.0646,-8.994,-0.513,15.570991,16.062033,14.919268,1.142765,0.491042,0.651723
36.7438,133.3821376761717,11.5219843668947,0.3181,-0.09,-6.748,20.21903,20.533522,19.648531,0.884991,0.314491,0.570499
36.7444,133.415892556239,12.0021374363861,2.3597,-15.284,-23.934,20.26144,21.07557,18.896088,2.179482,0.814129,1.365353
36.745,132.7560489720125,11.1913574422839,0.3828,-0.824,-7.732,20.12967,20.88305,19.242687,1.640364,0.753382,0.886982
36.745,133.1762323127471,11.2934094021176,,,,21.938074,19.249725,18.374088,0.875637,-2.688349,3.563986
36.7477,133.4468732179514,11.8683326360544,0.1917,-3.422,-6.115,19.484913,19.82145,19.007063,0.814386,0.336536,0.47785
36.7479,132.6465702497788,11.2130314831936,1.9753,-2.923,-1.37,15.6238,16.296295,14.832632,1.463663,0.672495,0.791168
36.7535,132.3884560381053,11.3614352772839,,,,13.886426,13.518441,12.850632,0.667809,-0.367985,1.035794
36.7548,133.4386093082622,11.6808058215477,2.1813,17.19,-26.328,19.98094,21.08888,18.578342,2.510538,1.107941,1.402597
36.7558,132.2571693170458,12.0582010574422,0.1857,1.49,-17.409,19.563946,20.479635,18.712008,1.767628,0.915689,0.851938
36.759,132.9202360094616,11.1944995705042,,,,20.86737,20.695213,20.152557,0.542656,-0.172157,0.714813
36.7607,132.388320281161,11.3613977263216,,,,13.671933,13.518561,12.85228,0.666282,-0.153372,0.819654
36.7645,132.1993218327893,11.8194772218458,0.8718,0.419,-4.283,20.002089,20.54572,18.772474,1.773245,0.543631,1.229614
36.7651,132.8183360222819,12.4127318372842,0.6454,-8.924,-3.507,18.262224,18.922155,17.495823,1.426333,0.659931,0.766401
36.7677,133.3422386538911,11.455253888155,,,,20.98523,21.082417,20.380068,0.702349,0.097187,0.605162
36.7692,132.2067249691539,11.8969577008489,,,,21.114832,21.560846,20.408941,1.151905,0.446014,0.705891
36.7729,133.4020858867662,11.5627039784315,1.4946,-16.646,-10.741,19.236206,20.54155,18.105387,2.436163,1.305344,1.130819
36.7732,132.1991641097085,11.8190932036587,,,,20.972364,,,,,
36.7771,132.2027036393191,11.7328958656,1.1792,-10.33,-2.598,14.808728,15.200275,14.248013,0.952263,0.391547,0.560716
36.7819,133.3720435580749,11.5020799752967,,,,21.748796,20.482801,18.936907,1.545895,-1.265995,2.81189
36.784,132.7528960198721,12.4090228159426,0.3352,-0.786,-5.177,18.666878,19.154804,18.038338,1.116467,0.487926,0.62854
36.7848,133.3579486016941,11.4782331494258,2.5388,-23.374,11.11,18.749056,19.963718,17.658014,2.305704,1.214663,1.091042
36.7855,132.5503929974352,12.3511564560587,,,,21.450266,18.283243,17.081038,1.202206,-3.167023,4.369228
36.787,132.5866476508723,11.233128514188,0.1312,-2.299,-3.216,17.24316,17.527687,16.781593,0.746094,0.284527,0.461567
36.7962,132.9970548946889,11.2103152792746,3.9611,-28.806,2.061,12.799709,13.245874,12.195706,1.050168,0.446165,0.604003
36.8004,132.7951396681306,11.1874365904784,2.3788,9.246,-18.014,19.45526,20.598225,18.227148,2.371077,1.142965,1.228111
36.8007,132.3847424737103,12.2367643046987,-0.2005,-1.158,0.495,20.394384,,,,,
36.8012,132.2611829289344,12.0681736943396,-0.8524,-0.695,-5.538,20.85371,21.625174,19.697174,1.928,0.771463,1.156536
36.8014,133.3507992870377,12.1341142227709,0.3075,-0.3,-0.542,17.204355,17.586079,16.638237,0.947842,0.381723,0.566118
36.8015,133.3640409315169,12.1132325814866,,,,20.741306,21.46777,19.513245,1.954525,0.726463,1.228062
36.803,132.3849960355279,12.2370654961305,0.5895,-1.18,0.156,18.687359,19.297018,17.819845,1.477173,0.609659,0.867514
36.8088,133.3984301308707,11.5529925848838,-0.1601,-1.131,0.899,19.939459,20.729822,18.982094,1.747728,0.790363,0.957365
36.8094,133.2765477804921,12.2258285712836,-1.3314,-0.315,-5.664,20.25519,20.624651,19.676195,0.948456,0.369461,0.578995
36.8101,133.0812664598187,12.3600096144001,1.192,-1.228,-4.006,18.271927,19.327852,17.252811,2.075041,1.055925,1.019115
36.8103,133.3479199745107,12.1387733388824,-0.1059,-8.753,-7.378,20.187523,21.141562,19.035822,2.10574,0.954039,1.151701
36.8118,133.240206380808,11.3406972329408,,,,,,19.92196,,,
36.812,132.4453072930295,11.312177815234,1.0936,-4.963,-13.051,20.687572,20.766903,19.646292,1.120611,0.07933,1.041281
36.8121,132.7001678145485,12.401301804978,0.5798,0.38,-6.769,19.644785,19.997519,19.250017,0.747501,0.352734,0.394768
36.815,132.5515668206875,12.3522603227494,,,,21.218285,17.755575,16.29893,1.456646,-3.462709,4.919355
36.8152,133.0883060315627,11.2432913041,,,,21.107195,21.822893,19.888523,1.93437,0.715698,1.218672
36.817,133.1110224289287,11.2541488190223,1.9564,-15.545,-14.383,18.196413,19.574844,17.062674,2.512171,1.378431,1.133739
36.8181,132.4919703843684,11.2802900809385,1.1313,8.286,-1.025,20.429419,21.588661,19.225576,2.363085,1.159243,1.203842
36.8203,133.1816266049739,11.2954604378398,1.914,-5.981,7.48,18.709253,19.87886,17.647465,2.231396,1.169607,1.061789
36.8219,132.5022285395812,12.3263042792424,,,,21.601757,20.630653,19.337523,1.293131,-0.971104,2.264235
36.8231,132.2337545748506,11.5964055290028,,,,21.025173,19.524448,18.043114,1.481335,-1.500725,2.98206
36.8231,133.4121999414971,11.585502152558,,,,20.776287,20.08869,18.49568,1.59301,-0.687597,2.280607
36.8279,132.7405867068534,11.1917954427275,-0.2206,-2.002,1.698,20.74287,20.8743,20.154028,0.720272,0.13143,0.588842
36.8294,132.6117558600601,11.222837373212,,,,20.947355,21.271732,19.321741,1.949991,0.324377,1.625614
36.8364,132.1978588384313,11.7952926132115,0.8928,-6.44,0.632,12.204188,12.654087,11.583571,1.070516,0.449899,0.620617
36.8375,133.4010207192619,12.0437049090437,3.0588,-16.538,-2.198,17.526234,18.872477,16.393839,2.478638,1.346243,1.132395
36.8462,132.7818216665758,12.4126438943212,0.9809,-6.278,1.111,19.21738,20.37333,18.203466,2.169863,1.155949,1.013914
36.848,132.7182139389594,12.4051928302498,,,,21.153385,21.059614,20.714077,0.345537,-0.093771,0.439308
36.8504,132.8173227075084,12.4141282836493,,,,20.962532,21.541891,19.963936,1.577955,0.579359,0.998596
36.8529,132.5489108725804,11.248592609889,0.1244,-3.293,-4.034,17.579,17.940687,17.0686,0.872088,0.361687,0.510401
36.8585,132.5704340060257,11.2386125856879,-0.628,-3.005,1.35,20.545158,21.398201,19.402336,1.995865,0.853043,1.142822
36.8585,132.250282146428,11.553872116998,1.9385,2.562,-17.674,20.632109,21.310268,19.395895,1.914373,0.67816,1.236214
36.8623,132.216394548118,11.9507027622916,0.5291,-7.179,-8.595,17.42759,18.060905,16.675552,1.385353,0.633316,0.752037
36.8627,132.1998155675037,11.7463536319857,,,,21.148205,19.411173,18.054132,1.35704,-1.737032,3.094072
36.8654,132.2528816988724,11.5478142089739,,,,20.887033,21.815882,19.739824,2.076057,0.928848,1.147209
36.8661,132.1973509647601,11.7990104541855,1.2155,-10.922,-3.086,18.581434,19.736029,17.513317,2.222712,1.154594,1.068117
36.8708,132.3326806083159,12.1816845791464,0.1274,-9.772,-4.434,20.42998,21.101843,19.186121,1.915722,0.671864,1.243858
36.8714,132.8472362031909,12.4141517772989,2.0876,4.112,-3.137,18.97972,20.656193,17.696104,2.960089,1.676474,1.283615
36.8779,132.3707492729668,11.3760610489537,0.6855,-0.288,-8.09,16.314533,16.704523,15.764997,0.939527,0.38999,0.549537
36.8819,132.209188559385,11.6807551414536,1.4022,-19.243,-8.274,18.515089,19.711777,17.434711,2.277065,1.196688,1.080378
36.8828,133.0997808446618,12.3528972432892,0.4701,-4.836,-2.258,13.11072,13.666932,12.407409,1.259523,0.556212,0.703311
36.8884,133.389997021309,12.0691648747182,0.4882,-7.305,1.97,16.210844,16.561682,15.689448,0.872233,0.350838,0.521396
36.8954,132.2780883840392,11.4980169706418,0.5411,-2.421,-2.986,12.806155,13.376477,12.095235,1.281242,0.570322,0.71092
36.9003,133.3522494403232,12.134999514876,0.5914,-2.821,-6.512,15.211653,15.509106,14.747248,0.761858,0.297453,0.464405
36.9013,133.3292635455069,12.1673582566299,0.6393,-3.581,-0.71,13.65085,13.912002,13.238445,0.673556,0.261151,0.412405
36.9019,132.883150345837,11.1876204230708,-0.8974,-10.374,-2.453,20.805965,21.155502,19.370955,1.784548,0.349537,1.435011
36.9032,132.5206580051676,11.2620707169584,,,,20.847652,20.78943,20.17021,0.619221,-0.058222,0.677443
36.9048,133.3153026859435,12.1852354418553,1.4943,-18.149,-6.242,14.038325,14.37643,13.524231,0.852199,0.338104,0.514094
36.9081,133.4525343040355,11.8335361575092,0.52,-2.705,-10.683,14.912716,15.254599,14.392639,0.861959,0.341883,0.520077
36.9098,132.6869297660152,12.4002064177598,2.0587,-4.612,-9.955,20.792059,21.478886,19.522497,1.956389,0.686827,1.269562
36.9184,132.5289197431478,11.257404603546,0.4251,-5.622,-3.551,18.554012,19.281136,17.772636,1.508499,0.727123,0.781376
36.9202,133.2667788498777,11.3625423422429,1.128,-11.118,-2.819,14.157463,14.475568,13.674062,0.801506,0.318105,0.483401
36.9247,132.4808103548505,11.2852103925083,,,,21.326033,,,,,
36.9266,133.1246270232736,12.3412274674858,0.5997,-0.233,-0.988,20.009542,20.535894,19.293661,1.242233,0.526352,0.715881
36.9271,133.3447466065942,12.1468332163194,0.6387,-3.085,-2.8,11.516246,12.037824,10.837695,1.200129,0.521578,0.678551
36.9275,132.3591397611608,11.3870585295126,-0.5541,1.977,-4.445,20.06639,20.28278,19.596666,0.686113,0.216391,0.469723
36.9279,133.2583989027455,12.2462520778269,0.5858,-0.484,-6.183,20.664507,20.826761,19.859962,0.966799,0.162254,0.804544
36.9325,132.3577719075546,11.3885027961295,2.397,-17.077,-2.676,13.282307,13.660437,12.740233,0.920203,0.37813,0.542073
36.9331,132.2741355060758,11.5036347126119,2.5868,-1.666,3.551,20.624016,21.444035,19.41353,2.030504,0.820019,1.210486
36.9345,133.448129136793,11.7176910566512,-0.1414,-0.891,-0.066,20.116747,21.008308,19.089874,1.918434,0.891562,1.026873
36.9358,132.4803797658448,11.2852647106397,,,,20.145348,18.61404,17.046957,1.567083,-1.531307,3.098391
36.9378,133.1884028960264,12.3027010297903,0.0139,-3.275,-0.545,20.079617,21.407305,18.901096,2.506208,1.327688,1.17852
36.9408,132.9123394992265,11.1904300428813,1.9535,5.655,-28.827,20.514784,21.202148,19.339783,1.862366,0.687365,1.175001
36.9411,133.3832050109999,11.5167708470812,-1.754,-8.121,-8.007,20.619583,21.28842,19.570255,1.718164,0.668837,1.049328
36.9463,133.4092987312868,11.5724571448565,0.1579,-0.376,-1.456,20.62885,21.214672,19.563633,1.651039,0.585821,1.065218
36.9473,132.2031519507319,11.8937825120515,0.0713,-1.128,-2.573,18.201775,18.661398,17.617556,1.043842,0.459623,0.584219
36.9473,132.3838971429753,11.3613179065816,0.0835,-3.055,-3.307,20.611174,21.58234,19.395353,2.186987,0.971167,1.21582
36.9487,132.4037389092907,12.2576515488345,1.3695,-9.153,-1.857,19.571419,20.870337,18.442999,2.427338,1.298918,1.12842
36.9495,132.772728081621,12.4137112430837,0.0894,1.378,-2.417,17.366081,17.733728,16.862455,0.871273,0.367647,0.503626
36.9543,132.2092599897463,11.9272740988622,1.9993,-5.704,-1.645,20.33602,21.14239,19.2749,1.867489,0.80637,1.061119
36.9552,132.5674628652656,11.2381715321276,0.6274,-6.011,-2.546,19.731476,20.32996,18.694952,1.635008,0.598484,1.036524
36.9586,133.4142486260487,11.5844026879475,-0.3651,-2.628,-2.502,19.295607,19.60371,18.954939,0.648771,0.308104,0.340668
36.9588,132.2558807917199,12.0633454290937,1.9764,-9.964,-8.257,18.770676,20.08962,17.645222,2.444399,1.318945,1.125454
36.9603,132.6086287008279,11.2216691321308,1.2783,-0.791,-8.155,19.362352,20.89327,18.12235,2.77092,1.530918,1.240002
36.9658,132.8648778249382,12.4148620046033,,,,21.098194,21.115116,20.351334,0.763783,0.016922,0.746861
36.9695,133.1115993639507,11.2515849066711,2.3724,-15.171,-14.308,18.315125,19.770582,17.167658,2.602924,1.455458,1.147467
36.9707,132.1999817683999,11.7274340453021,,,,21.551775,20.566538,19.149094,1.417444,-0.985237,2.402681
36.9718,132.2358291897681,11.5838559509323,0.7727,-22.2,-0.031,19.869452,21.171627,18.683155,2.488472,1.302175,1.186297
36.9739,132.7506757515625,12.4119399871636,1.1417,-10.681,-3.002,13.718393,14.057315,13.215233,0.842082,0.338922,0.503161
36.9802,133.4269458364246,11.981404612786,1.8402,11.87,-33.719,16.915655,17.83851,15.976829,1.861682,0.922855,0.938827
36.9803,132.9836671949479,12.3965080964713,0.0868,0.752,-3.49,20.230068,20.586744,19.831175,0.755569,0.356676,0.398893
36.9827,132.9216858392518,12.4091070187368,1.1368,-10.931,-3.091,13.699181,13.994145,13.240406,0.753739,0.294965,0.458775
36.9838,133.4359387510852,11.9505028606034,2.4038,-24.659,-10.924,18.32793,19.67282,17.211267,2.461552,1.344889,1.116663
36.9891,132.9088788137638,12.4110524019365,1.0626,-5.885,-9.762,18.919273,20.306551,17.69172,2.614832,1.387278,1.227554
36.9927,133.4100687472801,11.572255431111,0.5534,-0.804,-1.949,17.221685,17.624102,16.663467,0.960634,0.402416,0.558218
36.9943,133.0176989522176,11.2130799531299,0.8398,3.625,-4.558,20.666353,21.483612,19.563885,1.919727,0.817259,1.102469
36.9971,133.4184078730605,11.5937404711533,0.322,1.797,-3.248,17.152956,17.576015,16.56091,1.015106,0.423059,0.592047
36.9972,133.1269715421843,11.2589886609241,1.1631,-11.178,-2.722,7.94806,9.059734,6.900066,2.159668,1.111675,1.047994
36.9983,132.1967670951885,11.7553138006636,1.0487,-1.426,-13.559,20.384394,20.72944,19.903973,0.825468,0.345047,0.480421
37.0022,133.0567185379163,12.3735953227741,-1.5015,-7.055,-2.454,20.809095,20.89013,19.714298,1.175831,0.081034,1.094797
37.0055,132.2369890233143,11.5792900036919,1.3973,-20.295,-6.168,18.496092,19.78244,17.379751,2.402689,1.286348,1.116341
37.0074,133.2723500329144,11.365939489309,1.1683,-10.764,-2.768,17.469807,18.354961,16.550852,1.80411,0.885155,0.918955
37.0083,132.2070933374193,11.9210054991422,2.0112,-26.024,-12.42,16.934866,17.91832,15.948621,1.969699,0.983454,0.986245
37.0122,133.1032869909197,12.3536301762127,0.277,-5.25,-3.87,19.89747,20.59388,18.900671,1.693209,0.696409,0.996799
37.0166,133.1070074046465,12.3518967499636,0.42,-0.539,-3.122,19.732761,19.96751,19.31522,0.65229,0.234749,0.417542
37.0174,132.675489758154,11.2007131590012,0.5288,0.868,-4.999,18.87473,19.154085,18.47733,0.676756,0.279356,0.3974
37.0179,132.7355871444749,12.4107371625011,0.6355,-10.5,-0.871,15.923491,16.247965,15.427886,0.820079,0.324474,0.495605
37.0189,132.9922542482265,11.2051780426449,0.3291,-2.828,0.579,15.766759,16.101938,15.260265,0.841673,0.335179,0.506494
37.0192,132.9928171567915,12.3947664093723,,,,21.208172,20.642572,19.679735,0.962837,-0.565599,1.528437
37.0267,132.5638966333494,11.2384259577434,0.1082,-3.613,0.637,18.765795,19.196436,18.175201,1.021235,0.430641,0.590593
37.033,132.3830971582934,11.3600586425822,,,,21.034199,19.016966,20.067316,-1.05035,-2.017233,0.966883
37.0366,132.6551837319188,11.205598729655,1.2048,4.898,-6.59,18.243942,19.53423,17.152342,2.381887,1.290287,1.0916
37.038,133.1348392785868,11.2624956638417,1.0843,-2.454,1.849,20.77149,20.983929,20.173677,0.810251,0.212439,0.597813
37.0383,133.4321035958351,11.6336441373176,1.3387,1.75,-4.342,18.786148,20.09698,17.66105,2.435928,1.310831,1.125097
37.0386,132.3495276096764,12.2059091819962,0.2952,-4.693,-1.36,17.871473,18.260677,17.291853,0.968824,0.389204,0.57962
37.0402,132.7679882417667,11.1852071066369,0.6856,-4.428,-1.999,15.500941,15.830435,15.004868,0.825567,0.329494,0.496074
37.0445,132.2119531709123,11.9458020058477,0.3652,-3.527,-1.908,17.042755,17.402544,16.516315,0.886229,0.359789,0.52644
